,ATIVO1,ATIVO2,ATIVO3,ATIVO4,ATIVO5,ATIVO6,ATIVO7,ATIVO8
2020-10-01,104.01012152449425,99.27121355767078,131.0968196969475,90.49031704008915,98.60038735554781,116.59220684655635,111.22901997477778,109.08741825129835
2020-10-02,103.95999340180155,99.85828011913036,130.93187659113914,89.86559848115917,96.83170547442955,116.07555343119631,109.82023197418087,106.84812448721699
2020-10-05,103.42586960238252,99.12675755793342,132.3207406996978,90.82598252920113,96.23022101537444,115.96588910861362,107.94097720417277,106.67462381550845
2020-10-06,104.45517393063801,100.72642063076852,131.71254196607705,92.33056479172501,95.00552528967374,114.55306367033631,109.49997417821405,109.37609015465388
2020-10-07,105.02124419246654,100.56940699800623,128.46701991177665,90.23583220403687,95.09132734690857,113.81630254924117,108.03564676796454,109.46862815376141
2020-10-08,105.21969835407134,101.7897054557663,128.6574737282069,91.56296050791764,95.15375541879109,113.76529670014197,109.4714978677867,108.2248099929441
2020-10-09,109.0924123508915,102.50447206948769,129.65665995489815,92.42181713178833,97.55685537076752,114.83340308517627,107.70581273193267,110.36224824866751
2020-10-12,108.81837050169041,102.80647448056395,127.94856013621863,93.1938614480557,96.95270515165096,114.9635196236267,107.5523498209598,113.14461840733749
2020-10-13,111.87083295504219,103.38770453808384,128.19673615244554,92.88444221215485,98.65976247082176,114.97799041796735,107.43732514681517,114.8458776313873
2020-10-14,109.45788490879681,101.42397862192414,124.475555620039,92.7305780411864,99.35841524259892,114.89855784658222,107.47063270471054,112.05449657231922
2020-10-15,107.81382124988636,98.05313014676366,122.89874466077745,92.69097850740658,97.59406031864029,111.46021495429781,103.72955699731772,108.44023583382396
2020-10-16,108.54182608019161,100.6611405913123,124.75200585850565,90.4882052190518,99.37072553953583,113.02689689495425,101.87064702098662,108.06422605718376
2020-10-19,109.97955336064223,101.3438817546859,122.73266389768452,91.10140894371766,96.85861724011642,112.81065865804183,103.25586644520325,108.06785221069045
2020-10-20,110.64462392237007,103.96714420859175,125.07517067098463,93.19264328108115,99.13737417297237,115.26447480858673,105.55491167614521,109.61135365483744
2020-10-21,111.50320051069042,104.57401254849724,123.54721376465179,92.33485813969787,99.51304702543565,116.37208921106328,108.14085149288869,110.16517453488075
2020-10-22,112.48936347498078,105.47961484535588,123.11605350907931,92.92993006726257,98.87477890666531,117.81446258298875,108.60984334297696,108.32258519613454
2020-10-23,111.62901447181383,106.28337569191486,122.26558063955326,93.00049391360855,98.50693108140317,115.45250005518277,108.1486204163431,105.62552657844624
2020-10-26,110.18113305079744,106.9463307194788,122.28244349603162,92.29252527364409,98.45830420646129,115.03010591807829,107.48301344022526,105.89444066320088
2020-10-27,110.60578563438376,108.70222142042766,122.63621069694676,91.13778857517903,98.6911702015729,118.38517204876264,109.46234863494482,105.40187205345646
2020-10-28,108.12111185498998,108.05203144910416,124.3301663221068,90.49808435545643,99.81482673605709,118.86221448243319,109.5050985621957,103.2435236227722
2020-10-29,109.1019174751425,107.3764470500316,125.19749855566018,89.32722025869143,99.80295306195515,119.45852024845026,108.98105466267327,103.46731776739055
2020-10-30,107.76578194388176,105.28779579531849,127.20657981268637,90.16353900262996,97.92938669698017,119.23547329627439,106.98387580740965,101.22570983145411
2020-11-02,109.31354615825097,103.33720481488467,129.0515295897152,90.17275529596296,97.8612221524799,119.70454007493203,108.00532107956788,100.46524502024117
2020-11-03,109.45368329238654,102.52515551282858,126.63782321565924,89.65782618930007,98.72112556312254,121.43812199209161,108.07492389436737,98.3958390823151
2020-11-04,110.03195400260452,103.53363649408993,127.51345891265862,90.35005194584804,99.09515128567061,121.48111983592985,107.1775830007432,96.08158525310733
2020-11-05,110.60315509790296,103.92191379793854,128.37227530799268,88.91467282693104,99.98540685550972,124.70663963866555,107.39086548550047,96.0876619483621
2020-11-06,111.96585134552446,107.64735952458567,127.32100673110187,89.48444786494298,99.93851101953712,124.79253595133528,108.31294087096633,98.3866611693432
2020-11-09,113.45423095985252,107.06770730104047,126.28315332723578,91.87353711596738,98.53490263432404,123.03128599886475,105.083958326816,99.32459392371919
2020-11-10,115.22204831731972,110.68880703084703,124.73443122225835,93.88501797307447,99.00939698486474,124.29660801732012,103.51064923184619,101.5105492932981
2020-11-11,117.19545703308904,111.64169428110553,126.42698003201119,93.54238542937966,99.10725990214475,124.11061190008277,102.1068164461375,103.31540293757439
2020-11-12,119.05878736047472,110.923033880055,126.99519735553085,93.27369512563345,99.65740686980654,123.3948788517296,101.17890459649668,104.7498507689238
2020-11-13,121.33960438095724,116.45212723489935,128.62312972235648,93.3356591935402,103.27677586326756,126.03720701227574,104.31697844559437,108.20592131393826
2020-11-16,120.57445140058567,116.49177682569756,128.46853712291545,91.97756304803974,103.11554220422533,128.22726388066113,104.78525531109115,106.61707279292725
2020-11-17,118.50818632284532,118.96590128561446,128.78085618622023,91.57228428629884,102.91216678949434,125.73653381675136,106.81736835489228,106.33930595658548
2020-11-18,120.69209733859323,119.29477348329046,131.2293904454787,92.00360672740408,104.17221647582409,126.92198946438245,107.85137952282365,106.98412722219648
2020-11-19,120.09488788979885,121.69290190696864,129.84069978058767,92.02801390026022,103.9417122168458,127.13592905141522,107.07741976347509,107.22793505507649
2020-11-20,117.80669903620581,116.87387035326748,128.55812432291296,89.94293829205951,99.95426054036936,125.77967196998001,105.68692146617182,106.23015388475896
2020-11-23,117.76933902127963,113.21778189310716,125.80692278298775,91.62960175124933,97.96726117667755,126.22169073271769,103.9726035239977,105.60608676013831
2020-11-24,117.86759941084597,115.25920923904197,126.29975764951271,91.34296371139075,97.62624255511855,127.78218630172347,103.3583686567157,106.87734904080726
2020-11-25,121.75844692616991,117.19633166414052,127.83284369423873,91.54942824390578,95.46238475962812,125.4698838184932,105.14086869472128,106.05764919530603
2020-11-26,120.749142942006,116.94086240898478,126.35351648701739,90.30667321231756,95.40519018235594,124.00501342117558,104.24154668250887,105.10933420552959
2020-11-27,121.50288033453027,116.62471254279406,126.00379349233393,90.90193164338122,95.24100747648532,123.67820080818312,104.80972575202854,105.9306006301286
2020-11-30,121.49289513375932,116.93977472295973,125.12580566693674,90.1741730732286,96.28813733029467,124.30899776684517,105.61139840654725,106.49788842711405
2020-12-01,121.54630444456484,117.81423604166778,126.91316483182365,91.42261780585741,96.1429568554712,125.97536483388947,105.96050584858334,107.39988551270277
2020-12-02,123.5621399189955,120.18595650983276,126.38603015858207,92.61779072491704,100.89054954000103,127.01975518217961,107.50766398749498,108.00311242954288
2020-12-03,123.88020505550142,123.76133238738988,125.82800173331363,92.42068539389653,99.88461830378014,126.82436153038286,106.27227355753122,109.61879589795114
2020-12-04,128.58233956865323,123.79284435579419,123.54058920937968,93.57511777512426,99.40534572862535,129.2357221322762,106.32574494291278,109.13672439087276
2020-12-07,128.21855282829398,124.80847705736697,123.17393124390597,92.997211980463,99.09358050289597,127.20059419796696,106.75365947035897,106.7589116506763
2020-12-08,127.3841817875788,125.81300574984763,123.33204534473523,93.44846154749716,98.89905463801107,129.13012517448996,107.75917037752119,107.15861872073673
2020-12-09,128.75893333135858,126.95081023155257,122.40514762509649,91.75552132505582,99.36853546017892,130.2420066085762,109.07716581071496,105.8546817659924
2020-12-10,128.3021215323535,128.77788629651627,122.98525049847744,90.18644908781465,100.5891897838627,127.88069961815711,108.74891986897693,108.3493798953389
2020-12-11,131.30704192811461,127.13780968127799,122.4772040179649,90.21813455097792,102.90430147363865,127.37896418648376,108.2519799129906,110.47532712578756
2020-12-14,131.17456108866014,128.84843236698993,120.38832607594338,90.08135588955689,101.25841610092854,126.31162207135193,109.72668218347677,110.70707397437572
2020-12-15,129.38507876623987,126.2050392987123,119.0925381465953,89.69957243119646,101.39966799903313,121.84927172085212,107.39921962958645,109.83968514021483
2020-12-16,127.14218695437545,124.31004961037479,118.19162751869383,88.44515845594077,99.036112492304,120.24675344982643,106.92326373812413,107.2314649864706
2020-12-17,128.4790677851875,126.29672627569428,121.35264413584592,88.78184607685439,101.37694230864913,122.88816463627694,108.19193999947274,108.09584151848246
2020-12-18,126.65946576349147,124.28159502741893,121.95086790979902,88.56938882587943,100.55022898921754,120.25788905975597,105.75293544150104,109.89908822943424
2020-12-21,124.3479278756529,120.77752036368724,122.4107481612943,87.73051692623197,99.53395953842946,119.17161472076188,103.38549407649735,107.9286553760169
2020-12-22,124.02335995531782,122.66445467356333,124.2616482140549,90.69495875450706,101.10936916647626,116.64317532085762,104.94542396044235,113.08084739389734
2020-12-23,125.32092580036836,121.51738269834127,124.97774426290115,89.77646479058396,99.48858449385038,116.33845117033488,105.0269617322246,110.52227522031598
2020-12-24,122.56585459329858,120.32178202990016,123.50656189100026,89.60254862423824,97.18384889897548,116.89285824687714,102.53992424036105,111.78845151563984
2020-12-25,120.12246868334493,118.8106986504424,124.19770012011999,91.4604203055129,97.59678448921385,117.69247938626862,102.61783240340532,110.47575948631936
2020-12-28,120.1152800485519,117.9190628903626,122.83050571808218,92.28222391076643,96.88287014416176,118.53746712736668,101.69415267032731,111.48880804956937
2020-12-29,119.43894951546747,119.90104563483077,123.5574509448693,93.8409620860639,96.01978265936035,118.39943456366268,100.5701576486891,111.02439731094198
2020-12-30,120.57053484050964,120.74665666424296,122.61002875574079,92.88067659006272,94.6201318004765,118.04215962142742,102.72700820162966,110.1527475765989
2020-12-31,117.60188424571687,122.08121874552853,121.0237130195349,92.75584127333751,94.49495787176635,118.31729186114812,99.916997836904,108.98516243996268
2021-01-01,116.0107232917063,126.55251333507611,119.41151869303366,92.10226178596105,93.88629735552968,116.40827315416954,102.25442464955586,112.87619283564038
2021-01-04,115.91654819212913,125.23727637190336,116.90162844621139,92.32755757982368,94.00369693031412,115.57229520263836,103.14317609285146,114.01735133473392
2021-01-05,117.2934343220906,125.93102594128855,116.15160407234339,93.6776743549683,94.80200352691702,117.21407647896586,105.08747241430282,112.97687828992089
2021-01-06,116.36144219834983,126.27678601236782,115.15092041831392,94.90183514028914,96.14893071913555,119.75337897219065,106.62911116126297,114.16637289504258
2021-01-07,117.35544409557139,126.04341848924099,114.91708143285007,96.3362551303108,95.6771205387424,118.74219151997325,104.89383927793463,114.53864503101218
2021-01-08,119.16716302198597,126.07606429444994,116.63113073413547,94.00697147405555,95.6678250640038,118.88643803031844,104.00678117073161,117.86966933064038
2021-01-11,118.60718915372598,124.94560432914092,116.03942443244885,91.30205190914967,94.42199517773358,120.37603612877352,102.70531116623134,116.17342988123423
2021-01-12,120.89977932204769,127.57929154459606,116.74831935395211,90.79863595268401,94.50618932299962,119.8020143482346,101.81766565487152,115.00817522590452
2021-01-13,118.24745046530114,123.79408204787397,113.28412507156978,90.04804180979306,93.31048141783944,121.34688703680779,99.31398077170834,113.77798716828258
2021-01-14,117.3224041581707,121.69510296240232,113.34771796767112,90.15953143294746,92.53690814638001,120.18364672566733,97.59782706965032,110.69341745097512
2021-01-15,116.27477196143042,120.87454204096227,111.94722893608431,90.72861397183262,93.94147695333928,118.86604279604664,98.01863641086285,109.41989324147117
2021-01-18,115.66785150912816,119.64571512204436,112.63786812284164,89.89988436959699,94.93028295230707,118.4099051680509,97.08410930980764,107.62656950087215
2021-01-19,115.60965873645992,120.35873728944308,112.94854467148785,92.29874416415387,96.20121953733822,117.4822561432053,96.3714177255059,107.93849714406447
2021-01-20,115.25350913593739,123.10468443279629,113.94519416351602,92.98204953244709,97.71667450838127,120.50105629199656,97.31830499251915,108.49076300284979
2021-01-21,117.93919448469663,125.30659090795513,113.83454852470065,93.2476715942051,98.4604890974373,121.46591362017291,96.26504023925041,106.9797729764156
2021-01-22,118.06343719516532,125.73619528727824,113.52186901690197,94.41748535796964,99.50152753315909,123.0451012698636,96.04506035963603,107.46477175813347
2021-01-25,118.71945081731896,126.3896839977708,112.47124651927231,94.54556618527458,101.99645199357796,122.8571765663697,95.09624054116074,107.1028825282774
2021-01-26,117.88149002852712,124.87759269273468,111.90262022446873,92.50137285598838,99.94993505842123,121.91084418748252,94.05790343382006,105.59010136279889
2021-01-27,116.482209921316,123.47632194352538,112.36276955062463,91.80774801384338,99.39124237401276,120.38436396962196,93.6698671455177,105.09543772670287
2021-01-28,117.89795147481948,124.81220926685745,113.22079920247494,91.7486195074265,99.86536613123363,122.14808748408117,93.10114111925878,104.45152370074895
2021-01-29,117.79144588956669,124.92257599349085,112.01980299714695,91.59632684227626,99.42030435841187,118.55498053921481,92.56260057381567,103.99564601662223
2021-02-01,118.54018000643747,128.35491787443735,110.9960405840222,91.16959130173088,97.19850499037094,118.51083405461551,92.97478099663643,104.1600547338627
2021-02-02,119.7028556432228,129.09903426941295,110.93377937462049,90.63325593816165,98.03043394754405,118.11617641257808,91.72009231422487,101.7270441074945
2021-02-03,119.53730735695886,130.88480992714858,114.34489962379581,90.9602847393471,97.5348878181804,116.69920353263122,92.74017668371266,99.97197591172254
2021-02-04,119.51513604409728,131.13054307427151,114.24922587854664,90.1932326642553,97.50334173190903,116.64426117845635,91.14900094910459,101.51899995530304
2021-02-05,118.68682746176896,131.85650884240764,110.97097993094032,91.5753124209357,98.94003283031343,116.27226207247381,91.51724452320576,101.99555750516123
2021-02-08,117.09652128666568,131.7065159587351,109.7531253039158,90.78877525605539,99.66099517354905,116.89723409249486,90.21179195667895,100.63567707890329
2021-02-09,117.68947937559935,134.97721829642387,109.33041669326226,91.89842648044274,101.93168708175719,117.78050694597462,92.61737656681531,101.46479511766442
2021-02-10,117.50195599935596,133.58816102289572,110.6517396491807,91.04161022261393,102.47028278183497,117.86914276827241,91.5343639870571,100.79043958281655
2021-02-11,117.49679017070065,131.24293080998652,108.01108637817013,90.32143290813586,100.50997660105823,121.70853022543704,90.13386689204191,98.75005466825519
2021-02-12,118.7767339498558,127.35969885114568,107.83361695299402,92.2600175995868,99.70456208995834,118.56861541001953,89.11296107951058,99.94896097498486
2021-02-15,120.93533345764702,128.2538245990962,107.67110678060246,92.24198952107214,101.59159393434334,121.83302848398093,91.56704639472017,101.70203902460122
2021-02-16,117.92280543292091,124.80573567920565,107.69354286987387,90.22432439760524,100.32992226955315,121.57886391694073,89.39448788215539,99.59239219061556
2021-02-17,118.8962945484908,127.07521230772902,109.51153403046125,91.2392882394441,101.43013881346286,121.51453931795324,89.13235473987848,99.78363095709226
2021-02-18,118.98439089301272,126.99328544080866,106.2998050112147,89.98841826036865,102.46272997964878,121.55540485763335,87.18335684602762,102.18611535177386
2021-02-19,119.06126527167065,127.58470241033999,107.386285955975,90.05199042568744,101.65104809702092,124.13488591573729,88.43240226850939,103.44803286528976
2021-02-22,118.9645683588841,124.8946175494646,108.39859055023784,88.6366503853578,101.17040578975636,121.23846426471461,85.53322778679937,103.06889777328531
2021-02-23,118.03755716389061,122.28479432622782,109.03901929409676,90.8712618460863,103.0876954211308,121.2637091033135,85.68424852625999,104.29550939042981
2021-02-24,118.79275965229645,120.63666190971651,108.90450331644263,91.05095797510852,102.98085871572111,120.13209111121765,84.94480166844313,105.43719880395457
2021-02-25,120.53342099266658,121.28718927800652,111.34606870727765,90.76290919588209,105.00017894380511,120.72677614150122,88.378104017771,103.9916844907244
2021-02-26,119.94568632415789,122.32719274669863,112.40878573371124,93.33403360799642,104.5199723061145,121.98372909749591,90.00929459188248,105.28925763321286
2021-03-01,118.57237803948952,124.46013236077134,113.90242157423324,93.86997984843481,104.78737803971872,122.53499882700483,89.89151803547095,106.05096937292878
2021-03-02,119.35354928445602,124.12822824614025,112.96605732641002,93.41619623271158,105.75648987513534,122.95762890441677,90.75261758017199,107.3170304712785
2021-03-03,117.87151716841633,125.64980125661958,111.92104153449598,92.39212591897981,105.82898663315905,120.27388153167121,89.3387136150748,107.98933656942731
2021-03-04,115.05283165247498,126.87138088152219,113.53915235153502,91.65107079544607,105.83268467547624,121.85660801835299,88.47367709107829,108.72418615838914
2021-03-05,113.65469483814157,125.57451807581646,111.88260973728488,91.58003558880627,106.85437278965333,121.58558157678652,86.68022022374905,106.82354365289459
2021-03-08,113.0965087587271,126.84018903533118,111.81371076581156,90.6859510282078,106.73722866803597,120.36314036122988,85.38115874704168,104.68695275694864
2021-03-09,115.59574268802406,123.76574398907228,113.3158621309387,90.51119604592951,106.76837799039107,123.16369204895167,85.1304762365997,104.33401597373215
2021-03-10,115.94131242991013,125.16609059945691,112.7245734057484,88.82836735246079,106.19269404977958,125.84902657083687,85.58070560208697,105.24947391953046
2021-03-11,115.40135544850372,123.96188726931436,114.83757171133873,88.4957899825009,105.46098973732279,127.47665414423659,84.68472890211824,104.33316132471697
2021-03-12,115.26098691094471,123.71762890978492,115.24297646411046,90.77945151231914,105.72898378179269,123.61812069865084,84.91375975845689,104.29203652754006
2021-03-15,115.32537491284376,124.04417020213832,115.36764148784573,90.84540648957808,106.50486923938129,122.64018056485637,83.9827571308422,108.19683832345024
2021-03-16,114.92097330342763,125.04549344167613,113.40561053898111,91.04636614682958,105.90169468868989,122.73936095519353,85.4734927799222,109.2403799506335
2021-03-17,113.84095379870958,119.92561033452264,114.98137772628267,89.03886059562136,106.00490481274996,122.64263698089337,84.56659273396745,106.5779475711386
2021-03-18,116.402061474903,122.32961945545777,116.35257484199701,89.76701138348429,105.71687035595178,126.22030438438019,86.39167757031497,107.9338693803497
2021-03-19,114.36406835351738,121.14456681942303,114.57092069293246,86.97116081415953,104.99553752475744,125.78664559265265,85.18704070174601,105.45782443034662
2021-03-22,114.20459371004381,118.67117137372567,112.99411523976713,86.06409159126305,105.78703438417345,125.03988638403807,84.49802622009314,107.71533937681761
2021-03-23,114.01232183549416,118.24901228682161,112.22456030822133,85.25113678225797,102.39497845516475,125.82622239619903,84.42269288230463,106.9419743294973
2021-03-24,114.47492786230605,120.1345831778608,110.55475211478341,84.95034406310495,101.61948461062316,129.02107622260738,85.85511467802657,104.70450340437918
2021-03-25,112.04639548962906,119.54519569821997,109.38294706261283,83.21348953721039,103.67481605453987,129.64473341603252,85.97220801399772,103.42866736118106
2021-03-26,114.26715041565068,120.5416402349891,110.04432065871978,84.58966815291268,102.84124802660635,132.77199121266653,87.26390836095715,106.18466138170986
2021-03-29,112.58919245427661,118.94123785496183,108.36820712319515,84.72962598983908,102.71763277500744,131.90758447888874,86.0220432275499,104.3929247494948
2021-03-30,111.95096120689199,117.4407452506192,107.48469091549295,86.31640345805366,102.04286129977527,133.00948198696113,85.05356964488334,104.3135432153087
2021-03-31,111.79589275951417,114.94613370824234,109.38025704467793,86.20419785015298,102.87723080427746,131.64563350929998,84.83171928415574,103.19075338585502
2021-04-01,114.41267642092188,116.48291508157014,110.74163535547696,88.29384217313702,105.22080234415971,133.2141141545835,84.22043805272743,103.21029606532679
2021-04-02,113.37456464055226,117.81754280105552,111.59530609011014,87.30131391417424,105.28650239349435,130.57218862891486,84.51360332991968,101.57561775501706
2021-04-05,114.63783972744388,119.03309544992638,114.56352383664348,88.480232268016,105.27829080166735,132.2362493098307,83.55123724394637,100.8612679970289
2021-04-06,114.7690904478321,115.62015266373949,114.15073004886922,87.13915031855855,105.09561959025042,130.49173529686271,83.68405624502381,100.57507597625465
2021-04-07,117.2484146332098,116.22033009784971,113.66666507295082,87.2971836815184,103.90336462082853,131.2403114951908,84.7463117162205,104.10665491319011
2021-04-08,115.48417484444585,114.81405485072406,112.09217108622376,86.92999268489928,103.5439793287271,130.8024079552894,85.08311412814794,102.53434352266493
2021-04-09,116.21341855540328,114.79019649246749,111.60865505253885,86.25452109424275,105.98277431551016,129.15199156056224,84.84951618841689,101.07381702989807
2021-04-12,117.75119367109409,114.77340156039108,110.38076043139553,86.53905727345378,105.36696906530688,127.33042363372873,84.88557527245256,100.84474220591409
2021-04-13,117.4783749467963,114.10087200348033,110.30344282296502,86.2909402069278,104.91052414562998,126.33231019234682,86.10079027824976,99.04335950170729
2021-04-14,116.3771729508766,111.5617043159012,111.95367671717713,84.84162148921196,102.37907466762373,123.2725230702849,85.1075204663517,96.21016481418488
2021-04-15,116.34223252356296,109.4281892363334,112.74162549859881,84.67026847789705,101.14487459360313,125.25952488608223,84.30183114756208,97.64590619530246
2021-04-16,114.2898738731305,110.24229111356074,113.19310108042286,83.24832538553825,99.04135124285212,125.26348076818358,83.18246807950477,96.63291481329578
2021-04-19,116.75324483108238,110.05540800999879,113.82566096461808,84.57189633513926,100.64812076662196,125.45204418964171,83.46471053356123,95.18860060036097
2021-04-20,116.87634131218371,112.28726203183332,114.92509059033402,85.57102245391582,103.39011686129803,124.47502013308824,84.55552791406795,96.70278000978439
2021-04-21,116.05811218797422,114.40970409404612,116.38028569289986,86.00813761622702,105.79490346547622,122.27736389784695,84.69514542139659,97.28043197584786
2021-04-22,115.63343145382706,115.8532902804899,115.40426547437875,87.13171270209381,107.97828459589395,123.25643480320505,83.51043669277006,96.8178336430154
2021-04-23,116.86213797034604,116.35430514929858,112.2721163296707,88.84982745764887,108.57604824825621,122.047029239518,84.91602369732209,96.44451459390191
2021-04-26,115.43886572496112,116.27707594615302,114.42327632589759,90.3887929920285,108.58375391456103,122.39000357085376,85.34831690941851,94.65378986936383
2021-04-27,117.67232268847488,116.91981358550056,115.5767231076615,90.6865594276109,110.57742177214178,123.65235238747572,83.28732181412825,95.83509114926197
2021-04-28,118.12820228599617,116.99024087319401,115.15741724153507,92.27717421469144,110.53978192614436,123.9903097478246,83.97804385402485,95.91189786811704
2021-04-29,116.94299980987985,113.6897345623022,114.64088941733512,93.23350829894217,110.14782049579664,125.14668916973281,84.20659140128913,97.49226555961141
2021-04-30,115.82748279337356,113.35546447025952,115.41052877414708,94.97901433789252,107.19798826412688,123.36533115460007,84.58548004459956,98.90166868167552
2021-05-03,115.31433775988266,111.94129180910024,115.93059583266374,95.55005733528212,105.91015521052908,123.25352185078917,85.09714615474292,100.48856779464657
2021-05-04,114.58261243378807,109.95676928614473,114.54959360968083,95.1467875846228,104.07306237100454,122.51114498976017,82.57729495524673,100.57834280298327
2021-05-05,112.47164749055014,108.7505852530982,114.22636937642186,97.07369110054258,103.01327929555126,121.26404436870186,81.56873289055197,102.10605785433997
2021-05-06,109.22747974553401,107.99354944510537,118.58551074072827,98.20451599237256,102.12805225024289,121.33059486642492,82.07525136219745,103.63639440631849
2021-05-07,111.1351784124159,107.8957733535814,117.31970703424204,98.73231097582133,100.77276768825159,119.6259855751925,79.9120304067825,101.22093911375727
2021-05-10,110.01456164326558,106.38837700256123,118.13623682378247,97.61647044490694,97.0902908721675,117.83492343156364,79.56568737628344,100.63390496024336
2021-05-11,111.90503712158785,105.50182201950136,119.06925984344083,97.34315315015478,96.9283888099346,116.8237351672117,79.36657125558607,99.54233621675101
2021-05-12,112.41424550661058,105.55650540993904,117.77621402378232,98.55067351757833,97.6908901341074,116.54892841436335,79.70300614384288,99.63565066429044
2021-05-13,111.66769892577292,106.15857000509703,117.06602664362902,97.57369759671231,96.19344969632124,116.47165228560176,80.5619479245435,99.12133175023527
2021-05-14,114.57327798525512,106.72491000687316,118.41468594245153,98.11320065493217,97.88852461101605,115.19916766734386,77.7042721418432,98.13572974826552
2021-05-17,114.59472789440068,106.02523945064002,118.49131333756316,99.42306402180691,97.65305476617353,115.62669809027926,76.30423036225787,96.31608107339252
2021-05-18,116.40796327580547,105.75153574703766,116.9859519384773,98.18507206238792,96.53504073394814,114.74902591428089,74.77946030250084,94.18758507115936
2021-05-19,115.41412505319218,104.17123130631458,118.20264165903174,98.25036276413137,96.19880699445358,113.14071138292492,74.17191236673294,94.08154772488625
2021-05-20,117.04420425336176,104.79417243431544,119.95447014867575,98.43033869598815,97.68834113817476,113.10235881682462,72.98496069969089,94.81029172822446
2021-05-21,115.99812216366216,103.26782866947313,119.11880886560557,96.88618317531122,94.95427794021396,112.63054854443828,71.917773206561,92.61964881725314
2021-05-24,117.92187465195083,102.65544840028478,118.14044298503126,98.69447315369172,96.28613547880286,112.78959500264227,72.3620228773429,92.96656537651975
2021-05-25,114.72583958649321,102.24682915022865,118.39843454136454,98.53989265179163,97.13728849317872,114.84044837138858,72.50965323947224,92.24027461444291
2021-05-26,113.97718380666181,100.54102417551087,117.41053976671374,97.58047420112057,98.68571547905934,111.01100666299438,71.3409463132899,91.35122762923608
2021-05-27,113.23089468217442,101.96909064244686,118.83689607981522,97.74253763730997,98.65524075525352,111.01237603777918,71.48104086272889,91.51783227696608
2021-05-28,113.21168730103123,102.51430966586742,120.19673247697949,96.52680193590784,97.62891322451993,108.74566484714852,72.41129064929541,91.99976128472741
2021-05-31,114.18375627110518,101.07396743591852,123.0143347981438,95.98651560671645,98.08308256399715,110.03576131749213,71.75806471532893,91.61397748103525
2021-06-01,115.34964106149658,105.63718869148431,124.07771600419952,98.3284478040138,100.36130019425202,111.13352732950206,71.54184717088613,93.47436983749728
2021-06-02,111.25095005540166,105.26991435516908,123.08112016370558,94.29122710275195,98.0348254074792,110.53423976326503,69.92757632171043,92.73491411251122
2021-06-03,111.33118632302784,105.04306387228226,123.78967017319904,94.93093699642397,98.76450520756774,113.04359390207044,70.0554729419416,94.02025501217352
2021-06-04,109.93019582185055,101.36748170808556,120.96783515020289,94.28195095345832,99.69736094086184,112.65839581847486,67.61977990864489,89.4885902743612
2021-06-07,111.50154413433523,101.95303900938859,122.91508590752417,93.49806577988595,100.69799374866896,114.37085531323177,67.64245175485,89.44554544780303
2021-06-08,112.81698043807167,104.0287672514913,123.9932115692941,95.41229646529115,101.35198427516534,113.22591825497462,70.17633330917087,89.79008708227087
2021-06-09,111.41268428546014,103.19709208254928,123.74469236456092,94.71203547305947,100.7146317668612,112.65081620577577,69.89143767279361,86.84726906139811
2021-06-10,113.84187914147755,102.87451607271396,124.58934533928785,93.14345210740525,100.03763633275864,111.6216947558427,71.06237018448968,86.17136351809175
2021-06-11,115.52231606097902,102.88043323383691,123.83296223607975,92.81718396230741,102.2151767863915,110.03504909653925,70.31232675936562,84.50366237913562
2021-06-14,115.67612706122361,103.68218921174646,122.66409309843434,92.88543273534341,101.30190523624492,109.66266030599874,72.49214735628341,86.0729362719723
2021-06-15,115.95946658010791,102.52570976683184,120.15286615614889,91.42921682579394,101.28390570376659,111.12271438560461,73.25547481932188,86.67728752592586
2021-06-16,115.58103864010583,103.25543362651027,120.14459587477124,91.54303656358601,104.40464616332841,109.18222092344297,73.50639048126423,88.40922906445398
2021-06-17,114.6392629525194,103.63349312608348,120.19181476670128,91.89375427210919,103.44625273716832,110.57183561928964,74.88661324075245,89.75026572691884
2021-06-18,114.24537237495811,104.63530205188734,119.44327010676136,91.93074116199192,106.9444660895306,111.21273588330386,74.40362364710649,90.53255401005013
2021-06-21,111.6608900765808,102.22098851894744,117.8151139870036,91.32901845522993,107.37367868325825,111.1339963903021,74.37068753320747,88.88045244525452
2021-06-22,110.72634113305458,102.28950626382378,116.89693124199765,90.9984416955455,107.71943716737027,110.42493410594251,74.42939794845313,90.46152999564923
2021-06-23,110.77676596951926,104.17143941137688,117.40038927951903,89.20822478568725,106.61240266782679,109.99999143225463,73.80569568957368,90.45976456577336
2021-06-24,113.30606576651756,107.73848523148276,119.02217775219965,89.5953569034613,105.66837427676647,111.17715419115699,75.09024859025037,91.95451370102539
2021-06-25,117.16054523697194,110.50149168083428,120.58819482629157,88.88244834837933,105.94344812148802,111.85446779863484,75.04506129601,93.16625791769441
2021-06-28,117.8333664036494,109.26662933929714,122.41563527655231,89.05072601174369,103.92783910175618,111.93048888553636,75.41387590152213,94.3788793873098
2021-06-29,117.02333233686146,110.0230068515911,122.22994286877982,87.34153998570548,101.88068195692341,113.4844113031172,76.2262468514463,94.4370460591032
2021-06-30,118.47149363798783,110.59959660768655,123.03545713516448,86.25282087828303,103.38637340921753,113.55315566930729,75.43238315481709,93.25067637544683
2021-07-01,118.8097551096763,108.36949544153387,124.06447684370838,85.26615864806722,103.82095528368053,112.82579882264221,75.174101004831,92.38972851945077
